,env,agent,sf_steps,steps,seed,level
481,Switching Embodiments (7),Proximity heuristic,,16,12,1
482,Switching Embodiments (7),Proximity heuristic,,78,12,2
483,Switching Embodiments (7),Proximity heuristic,,16,12,3
484,Switching Embodiments (7),Proximity heuristic,,34,12,4
485,Switching Embodiments (7),Proximity heuristic,,18,12,5
486,Switching Embodiments (7),Proximity heuristic,,52,12,6
487,Switching Embodiments (7),Proximity heuristic,,12,12,7
488,Switching Embodiments (7),Proximity heuristic,,72,12,8
489,Switching Embodiments (7),Proximity heuristic,,12,12,9
490,Switching Embodiments (7),Proximity heuristic,,82,12,10
491,Switching Embodiments (7),Proximity heuristic,,12,12,11
492,Switching Embodiments (7),Proximity heuristic,,12,12,12
493,Switching Embodiments (7),Proximity heuristic,,44,12,13
494,Switching Embodiments (7),Proximity heuristic,,75,12,14
495,Switching Embodiments (7),Proximity heuristic,,103,12,15
496,Switching Embodiments (7),Proximity heuristic,,34,12,16
497,Switching Embodiments (7),Proximity heuristic,,68,12,17
498,Switching Embodiments (7),Proximity heuristic,,31,12,18
499,Switching Embodiments (7),Proximity heuristic,,22,12,19
500,Switching Embodiments (7),Proximity heuristic,,28,12,20
501,Switching Embodiments (7),Proximity heuristic,,18,12,21
502,Switching Embodiments (7),Proximity heuristic,,54,12,22
503,Switching Embodiments (7),Proximity heuristic,,26,12,23
504,Switching Embodiments (7),Proximity heuristic,,10,12,24
505,Switching Embodiments (7),Proximity heuristic,,32,12,25
506,Switching Embodiments (7),Proximity heuristic,,54,12,26
507,Switching Embodiments (7),Proximity heuristic,,22,12,27
508,Switching Embodiments (7),Proximity heuristic,,23,12,28
509,Switching Embodiments (7),Proximity heuristic,,32,12,29
510,Switching Embodiments (7),Proximity heuristic,,61,12,30
511,Switching Embodiments (7),Proximity heuristic,,16,12,31
512,Switching Embodiments (7),Proximity heuristic,,87,12,32
513,Switching Embodiments (7),Proximity heuristic,,26,12,33
514,Switching Embodiments (7),Proximity heuristic,,16,12,34
515,Switching Embodiments (7),Proximity heuristic,,30,12,35
516,Switching Embodiments (7),Proximity heuristic,,38,12,36
517,Switching Embodiments (7),Proximity heuristic,,24,12,37
518,Switching Embodiments (7),Proximity heuristic,,21,12,38
519,Switching Embodiments (7),Proximity heuristic,,26,12,39
520,Switching Embodiments (7),Proximity heuristic,,14,13,0
521,Switching Embodiments (7),Proximity heuristic,,54,13,1
522,Switching Embodiments (7),Proximity heuristic,,16,13,2
523,Switching Embodiments (7),Proximity heuristic,,51,13,3
524,Switching Embodiments (7),Proximity heuristic,,18,13,4
525,Switching Embodiments (7),Proximity heuristic,,58,13,5
526,Switching Embodiments (7),Proximity heuristic,,16,13,6
527,Switching Embodiments (7),Proximity heuristic,,30,13,7
528,Switching Embodiments (7),Proximity heuristic,,87,13,8
529,Switching Embodiments (7),Proximity heuristic,,35,13,9
530,Switching Embodiments (7),Proximity heuristic,,42,13,10
531,Switching Embodiments (7),Proximity heuristic,,210,13,11
532,Switching Embodiments (7),Proximity heuristic,,17,13,12
533,Switching Embodiments (7),Proximity heuristic,,23,13,13
534,Switching Embodiments (7),Proximity heuristic,,26,13,14
535,Switching Embodiments (7),Proximity heuristic,,22,13,15
536,Switching Embodiments (7),Proximity heuristic,,20,13,16
537,Switching Embodiments (7),Proximity heuristic,,12,13,17
538,Switching Embodiments (7),Proximity heuristic,,36,13,18
539,Switching Embodiments (7),Proximity heuristic,,46,13,19
540,Switching Embodiments (7),Proximity heuristic,,17,13,20
541,Switching Embodiments (7),Proximity heuristic,,33,13,21
542,Switching Embodiments (7),Proximity heuristic,,16,13,22
543,Switching Embodiments (7),Proximity heuristic,,18,13,23
544,Switching Embodiments (7),Proximity heuristic,,10,13,24
545,Switching Embodiments (7),Proximity heuristic,,30,13,25
546,Switching Embodiments (7),Proximity heuristic,,20,13,26
547,Switching Embodiments (7),Proximity heuristic,,8,13,27
548,Switching Embodiments (7),Proximity heuristic,,48,13,28
549,Switching Embodiments (7),Proximity heuristic,,16,13,29
550,Switching Embodiments (7),Proximity heuristic,,59,13,30
551,Switching Embodiments (7),Proximity heuristic,,54,13,31
552,Switching Embodiments (7),Proximity heuristic,,34,13,32
553,Switching Embodiments (7),Proximity heuristic,,75,13,33
554,Switching Embodiments (7),Proximity heuristic,,54,13,34
555,Switching Embodiments (7),Proximity heuristic,,12,13,35
556,Switching Embodiments (7),Proximity heuristic,,39,13,36
557,Switching Embodiments (7),Proximity heuristic,,12,13,37
558,Switching Embodiments (7),Proximity heuristic,,32,13,38
559,Switching Embodiments (7),Proximity heuristic,,26,13,39
560,Switching Embodiments (7),Proximity heuristic,,20,14,0
561,Switching Embodiments (7),Proximity heuristic,,37,14,1
562,Switching Embodiments (7),Proximity heuristic,,80,14,2
563,Switching Embodiments (7),Proximity heuristic,,28,14,3
564,Switching Embodiments (7),Proximity heuristic,,20,14,4
565,Switching Embodiments (7),Proximity heuristic,,32,14,5
566,Switching Embodiments (7),Proximity heuristic,,82,14,6
567,Switching Embodiments (7),Proximity heuristic,,60,14,7
568,Switching Embodiments (7),Proximity heuristic,,20,14,8
569,Switching Embodiments (7),Proximity heuristic,,10,14,9
570,Switching Embodiments (7),Proximity heuristic,,34,14,10
571,Switching Embodiments (7),Proximity heuristic,,24,14,11
572,Switching Embodiments (7),Proximity heuristic,,26,14,12
573,Switching Embodiments (7),Proximity heuristic,,32,14,13
574,Switching Embodiments (7),Proximity heuristic,,28,14,14
575,Switching Embodiments (7),Proximity heuristic,,24,14,15
576,Switching Embodiments (7),Proximity heuristic,,20,14,16
577,Switching Embodiments (7),Proximity heuristic,,44,14,17
578,Switching Embodiments (7),Proximity heuristic,,31,14,18
579,Switching Embodiments (7),Proximity heuristic,,40,14,19
580,Switching Embodiments (7),Proximity heuristic,,44,14,20
581,Switching Embodiments (7),Proximity heuristic,,30,14,21
582,Switching Embodiments (7),Proximity heuristic,,10,14,22
583,Switching Embodiments (7),Proximity heuristic,,40,14,23
584,Switching Embodiments (7),Proximity heuristic,,24,14,24
585,Switching Embodiments (7),Proximity heuristic,,10,14,25
586,Switching Embodiments (7),Proximity heuristic,,54,14,26
587,Switching Embodiments (7),Proximity heuristic,,20,14,27
588,Switching Embodiments (7),Proximity heuristic,,20,14,28
589,Switching Embodiments (7),Proximity heuristic,,26,14,29
590,Switching Embodiments (7),Proximity heuristic,,53,14,30
591,Switching Embodiments (7),Proximity heuristic,,38,14,31
592,Switching Embodiments (7),Proximity heuristic,,38,14,32
593,Switching Embodiments (7),Proximity heuristic,,24,14,33
594,Switching Embodiments (7),Proximity heuristic,,29,14,34
595,Switching Embodiments (7),Proximity heuristic,,12,14,35
596,Switching Embodiments (7),Proximity heuristic,,48,14,36
597,Switching Embodiments (7),Proximity heuristic,,12,14,37
598,Switching Embodiments (7),Proximity heuristic,,22,14,38
599,Switching Embodiments (7),Proximity heuristic,,26,14,39
600,Switching Embodiments (7),Proximity heuristic,,20,15,0
601,Switching Embodiments (7),Proximity heuristic,,60,15,1
602,Switching Embodiments (7),Proximity heuristic,,48,15,2
603,Switching Embodiments (7),Proximity heuristic,,33,15,3
604,Switching Embodiments (7),Proximity heuristic,,20,15,4
605,Switching Embodiments (7),Proximity heuristic,,40,15,5
606,Switching Embodiments (7),Proximity heuristic,,55,15,6
607,Switching Embodiments (7),Proximity heuristic,,20,15,7
608,Switching Embodiments (7),Proximity heuristic,,12,15,8
609,Switching Embodiments (7),Proximity heuristic,,34,15,9
610,Switching Embodiments (7),Proximity heuristic,,29,15,10
611,Switching Embodiments (7),Proximity heuristic,,26,15,11
612,Switching Embodiments (7),Proximity heuristic,,20,15,12
613,Switching Embodiments (7),Proximity heuristic,,12,15,13
614,Switching Embodiments (7),Proximity heuristic,,28,15,14
615,Switching Embodiments (7),Proximity heuristic,,36,15,15
616,Switching Embodiments (7),Proximity heuristic,,15,15,16
617,Switching Embodiments (7),Proximity heuristic,,16,15,17
618,Switching Embodiments (7),Proximity heuristic,,87,15,18
619,Switching Embodiments (7),Proximity heuristic,,29,15,19
620,Switching Embodiments (7),Proximity heuristic,,232,15,20
621,Switching Embodiments (7),Proximity heuristic,,48,15,21
622,Switching Embodiments (7),Proximity heuristic,,63,15,22
623,Switching Embodiments (7),Proximity heuristic,,74,15,23
624,Switching Embodiments (7),Proximity heuristic,,111,15,24
625,Switching Embodiments (7),Proximity heuristic,,20,15,25
626,Switching Embodiments (7),Proximity heuristic,,24,15,26
627,Switching Embodiments (7),Proximity heuristic,,22,15,27
628,Switching Embodiments (7),Proximity heuristic,,18,15,28
629,Switching Embodiments (7),Proximity heuristic,,8,15,29
630,Switching Embodiments (7),Proximity heuristic,,52,15,30
631,Switching Embodiments (7),Proximity heuristic,,54,15,31
632,Switching Embodiments (7),Proximity heuristic,,128,15,32
633,Switching Embodiments (7),Proximity heuristic,,50,15,33
634,Switching Embodiments (7),Proximity heuristic,,36,15,34
635,Switching Embodiments (7),Proximity heuristic,,12,15,35
636,Switching Embodiments (7),Proximity heuristic,,12,15,36
637,Switching Embodiments (7),Proximity heuristic,,45,15,37
638,Switching Embodiments (7),Proximity heuristic,,10,15,38
639,Switching Embodiments (7),Proximity heuristic,,10,15,39
640,Switching Embodiments (7),Proximity heuristic,,23,16,0
641,Switching Embodiments (7),Proximity heuristic,,16,16,1
642,Switching Embodiments (7),Proximity heuristic,,20,16,2
643,Switching Embodiments (7),Proximity heuristic,,52,16,3
644,Switching Embodiments (7),Proximity heuristic,,22,16,4
645,Switching Embodiments (7),Proximity heuristic,,14,16,5
646,Switching Embodiments (7),Proximity heuristic,,48,16,6
647,Switching Embodiments (7),Proximity heuristic,,78,16,7
648,Switching Embodiments (7),Proximity heuristic,,62,16,8
649,Switching Embodiments (7),Proximity heuristic,,12,16,9
650,Switching Embodiments (7),Proximity heuristic,,26,16,10
651,Switching Embodiments (7),Proximity heuristic,,44,16,11
652,Switching Embodiments (7),Proximity heuristic,,48,16,12
653,Switching Embodiments (7),Proximity heuristic,,26,16,13
654,Switching Embodiments (7),Proximity heuristic,,12,16,14
655,Switching Embodiments (7),Proximity heuristic,,16,16,15
656,Switching Embodiments (7),Proximity heuristic,,18,16,16
657,Switching Embodiments (7),Proximity heuristic,,56,16,17
658,Switching Embodiments (7),Proximity heuristic,,16,16,18
659,Switching Embodiments (7),Proximity heuristic,,26,16,19
660,Switching Embodiments (7),Proximity heuristic,,34,16,20
661,Switching Embodiments (7),Proximity heuristic,,71,16,21
662,Switching Embodiments (7),Proximity heuristic,,44,16,22
663,Switching Embodiments (7),Proximity heuristic,,54,16,23
664,Switching Embodiments (7),Proximity heuristic,,24,16,24
665,Switching Embodiments (7),Proximity heuristic,,16,16,25
666,Switching Embodiments (7),Proximity heuristic,,30,16,26
667,Switching Embodiments (7),Proximity heuristic,,14,16,27
668,Switching Embodiments (7),Proximity heuristic,,40,16,28
669,Switching Embodiments (7),Proximity heuristic,,15,16,29
670,Switching Embodiments (7),Proximity heuristic,,10,16,30
671,Switching Embodiments (7),Proximity heuristic,,151,16,31
672,Switching Embodiments (7),Proximity heuristic,,30,16,32
673,Switching Embodiments (7),Proximity heuristic,,80,16,33
674,Switching Embodiments (7),Proximity heuristic,,51,16,34
675,Switching Embodiments (7),Proximity heuristic,,16,16,35
676,Switching Embodiments (7),Proximity heuristic,,18,16,36
677,Switching Embodiments (7),Proximity heuristic,,42,16,37
678,Switching Embodiments (7),Proximity heuristic,,10,16,38
679,Switching Embodiments (7),Proximity heuristic,,22,16,39
680,Switching Embodiments (7),Proximity heuristic,,59,17,0
681,Switching Embodiments (7),Proximity heuristic,,10,17,1
682,Switching Embodiments (7),Proximity heuristic,,20,17,2
683,Switching Embodiments (7),Proximity heuristic,,20,17,3
684,Switching Embodiments (7),Proximity heuristic,,54,17,4
685,Switching Embodiments (7),Proximity heuristic,,12,17,5
686,Switching Embodiments (7),Proximity heuristic,,77,17,6
687,Switching Embodiments (7),Proximity heuristic,,31,17,7
688,Switching Embodiments (7),Proximity heuristic,,24,17,8
689,Switching Embodiments (7),Proximity heuristic,,26,17,9
690,Switching Embodiments (7),Proximity heuristic,,12,17,10
691,Switching Embodiments (7),Proximity heuristic,,26,17,11
692,Switching Embodiments (7),Proximity heuristic,,20,17,12
693,Switching Embodiments (7),Proximity heuristic,,34,17,13
694,Switching Embodiments (7),Proximity heuristic,,10,17,14
695,Switching Embodiments (7),Proximity heuristic,,100,17,15
696,Switching Embodiments (7),Proximity heuristic,,24,17,16
697,Switching Embodiments (7),Proximity heuristic,,21,17,17
698,Switching Embodiments (7),Proximity heuristic,,32,17,18
699,Switching Embodiments (7),Proximity heuristic,,43,17,19
700,Switching Embodiments (7),Proximity heuristic,,16,17,20
701,Switching Embodiments (7),Proximity heuristic,,32,17,21
702,Switching Embodiments (7),Proximity heuristic,,69,17,22
703,Switching Embodiments (7),Proximity heuristic,,12,17,23
704,Switching Embodiments (7),Proximity heuristic,,43,17,24
705,Switching Embodiments (7),Proximity heuristic,,27,17,25
706,Switching Embodiments (7),Proximity heuristic,,32,17,26
707,Switching Embodiments (7),Proximity heuristic,,46,17,27
708,Switching Embodiments (7),Proximity heuristic,,12,17,28
709,Switching Embodiments (7),Proximity heuristic,,50,17,29
710,Switching Embodiments (7),Proximity heuristic,,18,17,30
711,Switching Embodiments (7),Proximity heuristic,,33,17,31
712,Switching Embodiments (7),Proximity heuristic,,36,17,32
713,Switching Embodiments (7),Proximity heuristic,,10,17,33
714,Switching Embodiments (7),Proximity heuristic,,121,17,34
715,Switching Embodiments (7),Proximity heuristic,,27,17,35
716,Switching Embodiments (7),Proximity heuristic,,12,17,36
717,Switching Embodiments (7),Proximity heuristic,,110,17,37
718,Switching Embodiments (7),Proximity heuristic,,24,17,38
719,Switching Embodiments (7),Proximity heuristic,,76,17,39
720,Switching Embodiments (7),Proximity heuristic,,94,18,0
721,Switching Embodiments (7),Proximity heuristic,,12,18,1
722,Switching Embodiments (7),Proximity heuristic,,88,18,2
723,Switching Embodiments (7),Proximity heuristic,,20,18,3
724,Switching Embodiments (7),Proximity heuristic,,24,18,4
725,Switching Embodiments (7),Proximity heuristic,,14,18,5
726,Switching Embodiments (7),Proximity heuristic,,24,18,6
727,Switching Embodiments (7),Proximity heuristic,,32,18,7
728,Switching Embodiments (7),Proximity heuristic,,103,18,8
729,Switching Embodiments (7),Proximity heuristic,,75,18,9
730,Switching Embodiments (7),Proximity heuristic,,37,18,10
731,Switching Embodiments (7),Proximity heuristic,,82,18,11
732,Switching Embodiments (7),Proximity heuristic,,25,18,12
733,Switching Embodiments (7),Proximity heuristic,,46,18,13
734,Switching Embodiments (7),Proximity heuristic,,18,18,14
735,Switching Embodiments (7),Proximity heuristic,,12,18,15
736,Switching Embodiments (7),Proximity heuristic,,93,18,16
737,Switching Embodiments (7),Proximity heuristic,,75,18,17
738,Switching Embodiments (7),Proximity heuristic,,10,18,18
739,Switching Embodiments (7),Proximity heuristic,,32,18,19
740,Switching Embodiments (7),Proximity heuristic,,52,18,20
741,Switching Embodiments (7),Proximity heuristic,,32,18,21
742,Switching Embodiments (7),Proximity heuristic,,16,18,22
743,Switching Embodiments (7),Proximity heuristic,,12,18,23
744,Switching Embodiments (7),Proximity heuristic,,34,18,24
745,Switching Embodiments (7),Proximity heuristic,,25,18,25
746,Switching Embodiments (7),Proximity heuristic,,65,18,26
747,Switching Embodiments (7),Proximity heuristic,,18,18,27
748,Switching Embodiments (7),Proximity heuristic,,40,18,28
749,Switching Embodiments (7),Proximity heuristic,,12,18,29
750,Switching Embodiments (7),Proximity heuristic,,68,18,30
751,Switching Embodiments (7),Proximity heuristic,,20,18,31
752,Switching Embodiments (7),Proximity heuristic,,34,18,32
753,Switching Embodiments (7),Proximity heuristic,,54,18,33
754,Switching Embodiments (7),Proximity heuristic,,48,18,34
755,Switching Embodiments (7),Proximity heuristic,,22,18,35
756,Switching Embodiments (7),Proximity heuristic,,50,18,36
757,Switching Embodiments (7),Proximity heuristic,,12,18,37
758,Switching Embodiments (7),Proximity heuristic,,58,18,38
759,Switching Embodiments (7),Proximity heuristic,,10,18,39
760,Switching Embodiments (7),Proximity heuristic,,12,19,0
