,env,agent,sf_steps,steps,seed,level
23146,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,18,26
23147,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,17,18,27
23148,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,18,28
23149,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,22,18,29
23150,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,18,30
23151,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,32,18,31
23152,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,8,18,32
23153,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,18,33
23154,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,23,18,34
23155,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,18,35
23156,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,18,18,36
23157,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,18,37
23158,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,18,18,38
23159,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,18,39
23160,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,18,19,0
23161,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,24,19,1
23162,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,2
23163,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,19,3
23164,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,12,19,4
23165,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,5
23166,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,31,19,6
23167,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,38,19,7
23168,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,18,19,8
23169,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,9
23170,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,12,19,10
23171,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,19,11
23172,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,27,19,12
23173,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,12,19,13
23174,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,42,19,14
23175,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,19,15
23176,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,19,16
23177,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,34,19,17
23178,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,14,19,18
23179,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,16,19,19
23180,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,28,19,20
23181,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,36,19,21
23182,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,14,19,22
23183,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,8,19,23
23184,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,38,19,24
23185,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,20,19,25
23186,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,26
23187,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,14,19,27
23188,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,20,19,28
23189,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,8,19,29
23190,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,30
23191,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,22,19,31
23192,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,14,19,32
23193,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,10,19,33
23194,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,18,19,34
23195,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,12,19,35
23196,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,32,19,36
23197,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,8,19,37
23198,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,14,19,38
23199,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0, 0.2)",,22,19,39
23200,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,0
23201,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,0,1
23202,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,0,2
23203,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,0,3
23204,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,4
23205,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,0,5
23206,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,0,6
23207,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,0,7
23208,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,36,0,8
23209,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,0,9
23210,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,23,0,10
23211,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,0,11
23212,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,0,12
23213,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,0,13
23214,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,30,0,14
23215,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,0,15
23216,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,0,16
23217,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,0,17
23218,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,11,0,18
23219,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,70,0,19
23220,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,0,20
23221,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,0,21
23222,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,22
23223,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,30,0,23
23224,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,0,24
23225,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,0,25
23226,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,26
23227,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,40,0,27
23228,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,28
23229,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,0,29
23230,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,0,30
23231,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,0,31
23232,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,0,32
23233,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,0,33
23234,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,23,0,34
23235,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,0,35
23236,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,0,36
23237,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,31,0,37
23238,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,0,38
23239,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,23,0,39
23240,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,1,0
23241,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,1,1
23242,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,19,1,2
23243,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,1,3
23244,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,29,1,4
23245,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,1,5
23246,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,1,6
23247,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,1,7
23248,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,1,8
23249,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,1,9
23250,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,1,10
23251,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,1,11
23252,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,28,1,12
23253,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,19,1,13
23254,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,33,1,14
23255,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,1,15
23256,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,1,16
23257,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,15,1,17
23258,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,1,18
23259,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,33,1,19
23260,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,13,1,20
23261,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,1,21
23262,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,1,22
23263,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,41,1,23
23264,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,27,1,24
23265,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,1,25
23266,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,1,26
23267,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,33,1,27
23268,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,1,28
23269,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,33,1,29
23270,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,1,30
23271,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,1,31
23272,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,1,32
23273,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,53,1,33
23274,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,1,34
23275,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,1,35
23276,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,1,36
23277,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,1,37
23278,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,1,38
23279,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,1,39
23280,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,28,2,0
23281,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,1
23282,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,2,2
23283,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,2,3
23284,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,2,4
23285,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,5
23286,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,2,6
23287,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,7
23288,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,2,8
23289,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,2,9
23290,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,2,10
23291,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,2,11
23292,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,2,12
23293,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,2,13
23294,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,14
23295,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,2,15
23296,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,2,16
23297,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,17
23298,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,2,18
23299,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,21,2,19
23300,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,29,2,20
23301,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,2,21
23302,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,2,22
23303,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,17,2,23
23304,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,53,2,24
23305,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,44,2,25
23306,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,2,26
23307,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,2,27
23308,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,2,28
23309,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,2,29
23310,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,38,2,30
23311,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,30,2,31
23312,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,2,32
23313,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,2,33
23314,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,2,34
23315,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,25,2,35
23316,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,35,2,36
23317,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,2,37
23318,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,2,38
23319,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,2,39
23320,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,32,3,0
23321,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,32,3,1
23322,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,3,2
23323,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,3
23324,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,4
23325,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,5
23326,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,67,3,6
23327,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,3,7
23328,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,8
23329,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,9
23330,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,3,10
23331,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,3,11
23332,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,3,12
23333,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,3,13
23334,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,3,14
23335,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,27,3,15
23336,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,16
23337,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,3,17
23338,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,3,18
23339,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,3,19
23340,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,3,20
23341,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,3,21
23342,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,22
23343,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,3,23
23344,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,3,24
23345,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,25
23346,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,3,26
23347,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,49,3,27
23348,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,3,28
23349,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,56,3,29
23350,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,30
23351,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,31
23352,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,3,32
23353,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,3,33
23354,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,3,34
23355,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,33,3,35
23356,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,36
23357,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,3,37
23358,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,3,38
23359,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,3,39
23360,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,4,0
23361,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,31,4,1
23362,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,2
23363,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,3
23364,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,4,4
23365,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,25,4,5
23366,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,6
23367,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,27,4,7
23368,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,50,4,8
23369,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,9
23370,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,4,10
23371,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,15,4,11
23372,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,4,12
23373,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,13
23374,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,26,4,14
23375,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,15
23376,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,16
23377,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,17
23378,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,18
23379,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,19
23380,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,36,4,20
23381,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,21
23382,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,4,22
23383,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,4,23
23384,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,4,24
23385,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,25
23386,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,26
23387,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,27
23388,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,4,28
23389,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,29
23390,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,4,30
23391,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,4,31
23392,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,13,4,32
23393,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,23,4,33
23394,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,4,34
23395,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,4,35
23396,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,4,36
23397,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,4,37
23398,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,4,38
23399,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,22,4,39
23400,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,5,0
23401,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,5,1
23402,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,5,2
23403,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,5,3
23404,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,5,4
23405,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,5,5
23406,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,5,6
23407,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,16,5,7
23408,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,5,8
23409,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,5,9
23410,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,54,5,10
23411,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,5,11
23412,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,23,5,12
23413,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,5,13
23414,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,5,14
23415,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,5,15
23416,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,5,16
23417,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,5,17
23418,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,5,18
23419,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,18,5,19
23420,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,10,5,20
23421,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,5,21
23422,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,14,5,22
23423,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,24,5,23
23424,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,8,5,24
23425,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,12,5,25
23426,"Contingency
(8 characters)","Resource-limited meta-ePOMDP
(0.05, 0.4)",,20,5,26
